site_weather_collection_time,site_date,site_name,site_location,site_co_ordinate_longitude,site_co_ordinate_latitude,site_id,site_weather_id,site_main_temp,site_main_pressure,site_main_humidity,site_main_temp_min,site_main_temp_max,site_wind_speed,site_wind_deg,site_clouds_all,site_sys_id,site_sys_message,site_sys_sunrise,site_sys_sunset,site_weather_description,site_weather_main,site_weather_icon
1561208183,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,761,43,999,25,43,43,7.2,300,0,7526,0.0061,1561167066,1561216355,dust,Dust,50d
1561193783,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,41.31,1001,25,41,42,1.5,NULL,0,7539,0.0066,1561167066,1561216355,clear sky,Clear,01d
1561200983,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,42.31,1000,28,42,43,5.7,350,0,7539,0.0072,1561167066,1561216355,clear sky,Clear,01d
1561190183,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,39.64,1002,31,39,40,2.6,NULL,0,7539,0.0076,1561167066,1561216355,clear sky,Clear,01d
1561204583,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,761,40.64,1000,34,40,41,8.7,320,0,7539,0.0062,1561167066,1561216355,dust,Dust,50d
1561211783,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,761,40.5,999,35,40,41,7.7,330,0,7539,0.0053,1561167066,1561216355,dust,Dust,50d
1561218984,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,38.74,1000,39,37,40,4.6,360,0,7539,0.0065,1561167066,1561216355,clear sky,Clear,01n
1561222584,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,37.74,1001,39,36,40,3.1,360,0,7539,0.0064,1561167066,1561216355,clear sky,Clear,01n
1561215385,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,761,40.03,1000,40,39,41,6.2,340,0,7539,0.0055,1561167066,1561216355,dust,Dust,50d
1561233385,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,36.01,1001,44,35,39,1.5,40,0,7539,0.0069,1561167066,1561216355,clear sky,Clear,01n
1561186583,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,37.31,1002,45,37,38,2.1,90,0,7539,0.0059,1561167066,1561216355,clear sky,Clear,01d
1561226184,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,37,1001,47,36,39,2.1,350,0,7539,0.0062,1561167066,1561216355,clear sky,Clear,01n
1561229784,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,36.27,1001,53,35,39,1,NULL,0,7539,0.0077,1561167066,1561216355,clear sky,Clear,01n
1561179383,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,33.34,1002,63,33,34,2.6,110,0,7539,0.0062,1561167066,1561216355,clear sky,Clear,01d
1561182983,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,34.98,1002,63,34,36,3.6,70,0,7539,0.0058,1561167066,1561216355,clear sky,Clear,01d
1561154184,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,32.5,1000,66,31,34,1.5,350,0,7539,0.0063,1561167066,1561216355,clear sky,Clear,01n
1561157783,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,32.5,1000,66,31,34,0.5,340,0,7539,0.0079,1561167066,1561216355,clear sky,Clear,01n
1561150582,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,33,1000,66,32,35,2.1,10,0,7539,0.0055,1561167066,1561216355,clear sky,Clear,01n
1561197660,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,42.67,1000,19,42,43,2.1,NULL,0,7537,0.0074,1561166950,1561216308,clear sky,Clear,01d
1561194055,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,41.36,1001,24,41,42,2.6,130,0,7537,0.0101,1561166950,1561216308,clear sky,Clear,01d
1561190453,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,39.67,1001,31,39,40,4.6,160,0,7537,0.0074,1561166950,1561216308,clear sky,Clear,01d
1561222856,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,37.72,1000,33,36,40,2.1,NULL,0,7526,0.0072,1561166950,1561216308,clear sky,Clear,01n
1561219253,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,38.24,1000,35,37,40,3.1,50,0,7526,0.0082,1561166950,1561216308,clear sky,Clear,01n
1561204852,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,761,40.67,999,36,40,41,7.7,330,0,7537,0.0075,1561166950,1561216308,dust,Dust,50d
1561201253,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,42.36,999,36,42,43,6.2,330,0,7537,0.007,1561166950,1561216308,clear sky,Clear,01d
1561226456,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,36.74,1000,44,36,39,2.6,40,0,7526,0.0078,1561166950,1561216308,clear sky,Clear,01n
1561150852,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33,1000,66,32,35,1,70,0,7526,0.0061,1561166950,1561216308,clear sky,Clear,01n
1561147255,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33.25,1000,66,32,36,1,50,0,7526,0.0131,1561166950,1561216308,clear sky,Clear,01n
1561154453,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,32.52,999,70,31,34,0.5,80,0,7526,0.0063,1561166950,1561216308,clear sky,Clear,01n
1561279961,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,41.94,1001,19,41,43,5.7,320,0,7539,0.007,1561253479,1561302767,clear sky,Clear,01d
1561283785,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,42.49,1001,19,42,43,6.7,300,0,7539,0.0068,1561253479,1561302767,clear sky,Clear,01d
1561276585,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,41.25,1002,24,41,42,2.6,240,0,7539,0.0067,1561253479,1561302767,clear sky,Clear,01d
1561287385,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,42,1001,25,41,43,6.2,320,0,7539,0.0074,1561253479,1561302767,clear sky,Clear,01d
1561290985,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,41.99,1001,26,41,43,6.2,320,0,7539,0.0063,1561253479,1561302767,clear sky,Clear,01d
1561272984,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,39.51,1003,27,39,40,3.1,160,0,7539,0.0071,1561253479,1561302767,clear sky,Clear,01d
1561308985,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,38.28,1001,37,37,40,4.6,300,0,7539,0.0061,1561253479,1561302767,clear sky,Clear,01n
1561244184,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,34.99,1000,41,34,36,1,360,0,7539,0.0067,1561253479,1561302767,clear sky,Clear,01n
1561240586,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,35.24,1000,41,34,37,2.1,360,0,7539,0.0069,1561253479,1561302767,clear sky,Clear,01n
1561236984,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,36.01,1001,44,35,39,0.5,NULL,0,7539,0.0074,1561253479,1561302767,clear sky,Clear,01n
1561316185,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,36.53,1001,44,35,38,3.1,270,0,7539,0.0088,1561253479,1561302767,clear sky,Clear,01n
1561312585,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,37.28,1001,44,36,39,3.1,290,0,7539,0.0071,1561253479,1561302767,clear sky,Clear,01n
1561265784,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,34.99,1002,44,34,36,2.1,110,0,7539,0.0054,1561253479,1561302767,clear sky,Clear,01d
1561269385,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,37.02,1003,44,36,38,1,NULL,0,7539,0.0089,1561253479,1561302767,clear sky,Clear,01d
1561262184,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,33.24,1002,49,32,35,2.6,100,0,7539,0.0057,1561253479,1561302767,clear sky,Clear,01d
1561319785,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,35.25,1001,50,34,38,2.6,250,0,7539,0.0082,1561253479,1561302767,clear sky,Clear,01n
1561251385,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,34,1000,56,33,36,3.1,360,0,7539,0.0077,1561253479,1561302767,clear sky,Clear,01n
1561247784,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,34.5,1000,56,33,37,1.5,360,0,7539,0.0064,1561253479,1561302767,clear sky,Clear,01n
1561254984,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,33,1000,59,32,35,1.5,10,0,7539,0.0076,1561253479,1561302767,clear sky,Clear,01d
1561258584,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,32.5,1001,59,31,35,1.5,110,0,7539,0.009,1561253479,1561302767,clear sky,Clear,01d
1561280467,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,42.21,1001,19,41,44,5.7,320,0,7539,0.0079,1561253363,1561302719,clear sky,Clear,01d
1561273254,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,39.5,1001,42,39,40,1.5,NULL,0,7537,0.0071,1561253363,1561302719,clear sky,Clear,01d
1561269658,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,36.98,1001,45,36,38,2.1,NULL,0,7537,0.0073,1561253363,1561302719,clear sky,Clear,01d
1561255205,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33,1000,55,32,35,1,70,0,7526,0.0087,1561253363,1561302719,clear sky,Clear,01d
1561266053,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,34.99,1001,56,34,36,2.1,80,0,7537,0.0073,1561253363,1561302719,clear sky,Clear,01d
1561258856,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,32.48,1001,59,31,35,1.5,80,0,7526,0.0067,1561253363,1561302719,clear sky,Clear,01d
1561262300,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33.23,1001,63,32,35,2.1,80,0,7537,0.0081,1561253363,1561302719,clear sky,Clear,01d
1561359387,6/24/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,40,1002,29,40,40,1.5,300,0,7539,0.0059,1561339893,1561389177,clear sky,Clear,01d
1561355786,6/24/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,37.5,1003,39,37,38,1,NULL,0,7539,0.0077,1561339893,1561389177,clear sky,Clear,01d
1561323386,6/24/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,34.26,1001,56,32,37,1,290,0,7539,0.0072,1561339893,1561389177,clear sky,Clear,01n
1561341386,6/24/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,32.77,1001,59,31,35,1.5,200,0,7539,0.006,1561339893,1561389177,clear sky,Clear,01d
1561337786,6/24/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,32.77,1001,59,31,35,1,180,0,7539,0.0061,1561339893,1561389177,clear sky,Clear,01n
1561330586,6/24/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,33.51,1001,59,32,36,3.14,317.972,0,7539,0.0069,1561339893,1561389177,clear sky,Clear,01n
1561326987,6/24/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,33.76,1001,59,32,37,1,NULL,0,7539,0.0083,1561339893,1561389177,clear sky,Clear,01n
1561334186,6/24/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,33.29,1001,62,31,36,2.1,140,0,7539,0.0066,1561339893,1561389177,clear sky,Clear,01n
1561323655,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,34.27,1001,40,32,37,1.5,70,0,7526,0.0059,1561339777,1561389130,clear sky,Clear,01n
1561320055,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,35.25,1001,41,34,38,1.5,230,0,7526,0.0084,1561339777,1561389130,clear sky,Clear,01n
1561327222,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33.75,1000,43,32,37,0.5,160,0,7526,0.0055,1561339777,1561389130,clear sky,Clear,01n
1561330855,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33.27,1000,45,31,36,0.5,170,0,7526,0.0067,1561339777,1561389130,clear sky,Clear,01n
1560967248,6/19/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,32.99,997,70,32,34,3.1,240,1,7526,0.0082,1560907717,1560957068,clear sky,Clear,01n
1560963648,6/19/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33.23,997,70,32,34,2.6,270,1,7526,0.009,1560907717,1560957068,clear sky,Clear,01n
1560970850,6/19/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,32.75,997,75,32,34,3.6,230,1,7526,0.0068,1560907717,1560957068,clear sky,Clear,01n
1561168583,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,31.51,1000,70,30,34,0.5,100,1,7539,0.0054,1561167066,1561216355,clear sky,Clear,01d
1561175783,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,721,31.45,1002,70,30,33,2.6,120,1,7539,0.0065,1561167066,1561216355,haze,Haze,50d
1561172183,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,721,30.76,1001,79,30,33,1.5,110,1,7539,0.0076,1561167066,1561216355,haze,Haze,50d
1561230053,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,36.24,1001,44,35,39,1.5,80,1,7526,0.0063,1561166950,1561216308,clear sky,Clear,01n
1561309262,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,38.25,1001,32,37,40,1.5,300,1,7526,0.0066,1561253363,1561302719,clear sky,Clear,01n
1561316454,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,36.52,1001,36,35,38,1,220,1,7526,0.007,1561253363,1561302719,clear sky,Clear,01n
1561312854,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,37.25,1001,37,36,39,1,230,1,7526,0.0064,1561253363,1561302719,clear sky,Clear,01n
1561298461,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,42,1000,18,42,42,5.1,310,2,7526,0.007,1561253363,1561302719,clear sky,Clear,01d
1561302058,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,40.51,1000,20,40,41,4.6,310,2,7526,0.0089,1561253363,1561302719,clear sky,Clear,01d
1561305662,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,39.01,1000,27,38,40,3.1,320,2,7526,0.0067,1561253363,1561302719,clear sky,Clear,01n
1561136456,6/21/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,34.27,999,59,33,36,1.5,50,3,7526,0.007,1561080538,1561129896,clear sky,Clear,01n
1561140053,6/21/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,34,1000,59,33,36,1.5,50,3,7526,0.007,1561080538,1561129896,clear sky,Clear,01n
1561143654,6/21/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33.75,1000,63,32,36,1,NULL,3,7526,0.0069,1561080538,1561129896,clear sky,Clear,01n
1561186856,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,37.36,1001,47,37,38,3.6,150,3,7537,0.0062,1561166950,1561216308,clear sky,Clear,01d
1561183252,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,34.98,1001,56,34,36,3.1,90,3,7537,0.0697,1561166950,1561216308,clear sky,Clear,01d
1561179652,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33.31,1001,67,33,34,3.1,90,3,7537,0.0068,1561166950,1561216308,clear sky,Clear,01d
1560801166,6/17/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,701,32.27,999,89,31,33,2.1,280,4,7539,0.0059,1560735015,1560784284,mist,Mist,50n
1560804986,6/18/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,701,31.51,999,89,30,34,1.5,290,4,7539,0.0057,1560821423,1560870700,mist,Mist,50n
1560870047,6/18/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,37.48,997,25,37,38,5.1,290,4,7526,0.007,1560821308,1560870653,clear sky,Clear,01d
1560866446,6/18/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,38.73,996,40,38,39,5.7,300,4,7526,0.0087,1560821308,1560870653,clear sky,Clear,01d
1560873648,6/18/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,36.75,997,41,36,38,3.6,300,4,7526,0.0076,1560821308,1560870653,clear sky,Clear,01n
1560992453,6/20/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,30.25,996,70,29,32,4.1,150,4,7526,0.0072,1560994127,1561043482,clear sky,Clear,01n
1560988855,6/20/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,30.77,996,74,29,32,3.6,170,4,7526,0.0071,1560994127,1561043482,clear sky,Clear,01n
1561334458,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33.23,1000,43,31,36,1.5,200,4,7526,0.0071,1561339777,1561389130,clear sky,Clear,01n
1561338055,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,32.76,1000,45,31,35,1,NULL,4,7526,0.0071,1561339777,1561389130,clear sky,Clear,01n
1560409249,6/13/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,41.49,1000,15,40,43,5.1,180,5,7526,0.0072,1560389277,1560438564,clear sky,Clear,01d
1560394855,6/13/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,30.45,999,17,28,35,1,110,5,7526,0.0055,1560389277,1560438564,clear sky,Clear,01d
1560405649,6/13/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,40.23,1000,20,40,41,6.7,190,5,7526,0.0063,1560389277,1560438564,clear sky,Clear,01d
1560430852,6/13/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,40.5,997,21,40,41,6.7,300,5,7526,0.0054,1560389277,1560438564,clear sky,Clear,01d
1560391249,6/13/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,30.21,998,21,28,35,2.1,110,5,7526,0.0053,1560389277,1560438564,clear sky,Clear,01d
1560387649,6/13/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,30.71,998,32,28,36,1,100,5,7526,0.0056,1560389277,1560438564,clear sky,Clear,01n
1560484851,6/14/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,32.94,999,21,31,35,3.1,220,5,7526,0.0051,1560475681,1560524983,clear sky,Clear,01d
1560517252,6/14/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,39.25,997,29,38,40,5.1,300,5,7526,0.0057,1560475681,1560524983,clear sky,Clear,01d
1560506453,6/14/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,41.25,998,36,39,43,5.7,280,5,7526,0.0076,1560475681,1560524983,clear sky,Clear,01d
1560513653,6/14/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,38.75,997,40,37,40,6.2,290,5,7526,0.0061,1560475681,1560524983,clear sky,Clear,01d
1560481253,6/14/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,31.73,999,43,30,33,2.6,160,5,7526,0.0061,1560475681,1560524983,clear sky,Clear,01d
1560510054,6/14/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,38.49,997,45,37,40,6.2,290,5,7526,0.0056,1560475681,1560524983,clear sky,Clear,01d
1560578464,6/15/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33.45,1000,50,31,35,3.1,240,5,7526,0.0061,1560562086,1560611402,clear sky,Clear,01d
1560574853,6/15/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,31.47,1000,75,28,33,2.6,180,5,7526,0.0069,1560562086,1560611402,clear sky,Clear,01d
1560567660,6/15/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,741,28.98,999,100,27,33,2.6,170,5,7526,0.0049,1560562086,1560611402,fog,Fog,50d
1560654059,6/16/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,29.94,999,42,27,33,1.5,130,5,7526,0.0062,1560648492,1560697820,clear sky,Clear,01d
1560736854,6/17/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,29.76,999,37,28,32,1.5,150,5,7526,0.0052,1560734899,1560784237,clear sky,Clear,01d
1560733255,6/17/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,30.03,999,47,27,33,1,200,5,7526,0.0064,1560734899,1560784237,clear sky,Clear,01n
1560852046,6/18/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,761,39.47,997,26,38,42,1.5,NULL,5,7526,0.008,1560821308,1560870653,dust,Dust,50d
1560855648,6/18/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,761,40.44,997,27,39,44,4.1,300,5,7526,0.0056,1560821308,1560870653,dust,Dust,50d
1560859247,6/18/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,39.97,996,32,39,42,5.7,300,5,7526,0.0058,1560821308,1560870653,clear sky,Clear,01d
1560848448,6/18/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,39.25,998,32,37,41,2.1,NULL,5,7526,0.0065,1560821308,1560870653,clear sky,Clear,01d
1560916849,6/19/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,32.23,996,49,32,33,5.7,200,5,7526,0.0077,1560907717,1560957068,clear sky,Clear,01d
1560913248,6/19/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,31.27,996,58,30,32,4.6,190,5,7526,0.0141,1560907717,1560957068,clear sky,Clear,01d
1560909648,6/19/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,31.51,996,62,30,33,5.1,180,5,7526,0.0062,1560907717,1560957068,clear sky,Clear,01d
1561096862,6/21/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,36.48,1000,47,36,37,3.6,100,5,7526,0.0067,1561080538,1561129896,clear sky,Clear,01d
1561125661,6/21/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,761,35,998,49,34,37,1,NULL,5,7526,0.0066,1561080538,1561129896,dust,Dust,50d
1561129251,6/21/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,35.74,998,53,35,38,3.1,310,5,7526,0.0065,1561080538,1561129896,clear sky,Clear,01d
1561132851,6/21/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,34.52,999,63,33,36,2.1,50,5,7526,0.0074,1561080538,1561129896,clear sky,Clear,01n
1561161383,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,32.01,999,70,30,34,1.5,330,5,7539,0.0067,1561167066,1561216355,clear sky,Clear,01n
1561164983,6/22/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,31.75,1000,70,30,34,0.5,20,5,7539,0.0062,1561167066,1561216355,clear sky,Clear,01n
1561208454,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,761,42,999,25,42,42,6.7,320,5,7526,0.0077,1561166950,1561216308,dust,Dust,50d
1561215655,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,761,39.73,1000,28,39,41,3.1,340,5,7526,0.0065,1561166950,1561216308,dust,Dust,50d
1561212053,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,761,40.48,999,30,40,41,4.6,NULL,5,7526,0.0078,1561166950,1561216308,dust,Dust,50d
1561172452,6/22/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,721,30.74,1001,84,30,33,2.1,120,5,7526,0.0075,1561166950,1561216308,haze,Haze,50d
1561298185,6/23/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,42,1000,18,42,42,5.7,310,5,7526,0.0056,1561253479,1561302767,clear sky,Clear,01d
1561276860,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,41.47,1002,18,41,43,3.6,230,5,7526,0.0065,1561253363,1561302719,clear sky,Clear,01d
1561294805,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,41.75,1000,19,41,42,6.7,300,5,7526,0.0074,1561253363,1561302719,clear sky,Clear,01d
1561291253,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,41.98,1000,19,41,43,6.2,310,5,7526,0.0056,1561253363,1561302719,clear sky,Clear,01d
1561287657,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,41.99,1000,22,41,43,6.2,300,5,7526,0.0069,1561253363,1561302719,clear sky,Clear,01d
1561284035,6/23/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,42.5,1001,27,42,43,5.7,280,5,7526,0.0065,1561253363,1561302719,clear sky,Clear,01d
1561359679,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,40.23,1002,21,40,41,3.1,NULL,5,7526,0.0063,1561339777,1561389130,clear sky,Clear,01d
1561356055,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,37.72,1002,29,37,39,1.5,240,5,7526,0.0071,1561339777,1561389130,clear sky,Clear,01d
1561352454,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,35.47,1002,37,34,36,1.5,150,5,7526,0.007,1561339777,1561389130,clear sky,Clear,01d
1561348856,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,33.23,1002,43,32,35,1.5,140,5,7526,0.0086,1561339777,1561389130,clear sky,Clear,01d
1561345254,6/24/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,32.25,1001,45,31,34,1,NULL,5,7526,0.0064,1561339777,1561389130,clear sky,Clear,01d
1560553253,6/15/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,31.24,997,70,30,34,1.5,210,7,7526,0.0051,1560562086,1560611402,clear sky,Clear,01n
1560877248,6/18/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,35.5,997,52,34,37,1,240,7,7526,0.0061,1560821308,1560870653,clear sky,Clear,01n
1560880847,6/18/2019,BCCDM-PortSaeedSite01,A? ?uw?r,55,25,412578,800,34.73,998,59,33,36,3.1,210,7,7526,0.0082,1560821308,1560870653,clear sky,Clear,01n
1561110982,6/21/2019,BCCDM-Mafraqsite05,Dubayy,55,25,292224,800,41.24,999,36,40,43,5.1,320,7,7539,0.0058,1561080654,1561129943,clear sky,Clear,01d
