site_weather_collection_time,site_date,site_name,site_location,site_co_ordinate_longitude,site_co_ordinate_latitude,site_id,site_weather_id,site_main_temp,site_main_pressure,site_main_humidity,site_main_temp_min,site_main_temp_max,site_wind_speed,site_wind_deg,site_clouds_all,site_sys_id,site_sys_message,site_sys_sunrise,site_sys_sunset,site_weather_description,site_weather_main,site_weather_icon
1560592765,6/15/2019,ADNOC-AD57,Muzayri,54,22,291279,800,45.67,998.29,8,45.67,45.67,5.8,348.901,0,,0.0039,1560562724,1560611407,clear sky,Clear,01d
1560801563,6/17/2019,ADNOC-AD57,Muzayri,54,22,291279,800,35.95,999.11,25,35.95,35.95,7.48,338.473,0,,0.0055,1560735538,1560784241,clear sky,Clear,01n
1560805162,6/18/2019,ADNOC-AD57,Muzayri,54,22,291279,800,35.95,999.11,25,35.95,35.95,7.48,338.473,0,,0.0062,1560821947,1560870657,clear sky,Clear,01n
1560808764,6/18/2019,ADNOC-AD57,Muzayri,54,22,291279,800,35.95,999.11,25,35.95,35.95,7.48,338.473,0,,0.0065,1560821947,1560870657,clear sky,Clear,01n
1560956357,6/19/2019,ADNOC-AD57,Muzayri,54,22,291279,800,38.55,998.51,12,38.55,38.55,11.69,318.478,0,,0.0057,1560908357,1560957072,clear sky,Clear,01d
1560959956,6/19/2019,ADNOC-AD57,Muzayri,54,22,291279,800,38.55,998.51,12,38.55,38.55,11.69,318.478,0,,0.0062,1560908357,1560957072,clear sky,Clear,01n
1560952756,6/19/2019,ADNOC-AD57,Muzayri,54,22,291279,800,38.55,998.51,12,38.55,38.55,11.69,318.478,0,,0.007,1560908357,1560957072,clear sky,Clear,01d
1560974355,6/19/2019,ADNOC-AD57,Muzayri,54,22,291279,800,31.65,998.59,33,31.65,31.65,5.43,324.399,0,,0.007,1560908357,1560957072,clear sky,Clear,01n
1560913156,6/19/2019,ADNOC-AD57,Muzayri,54,22,291279,800,34.35,999.24,32,34.35,34.35,7.49,336.723,0,,0.0055,1560908357,1560957072,clear sky,Clear,01d
1560909555,6/19/2019,ADNOC-AD57,Muzayri,54,22,291279,800,34.35,999.24,32,34.35,34.35,7.49,336.723,0,,0.0057,1560908357,1560957072,clear sky,Clear,01d
1560916756,6/19/2019,ADNOC-AD57,Muzayri,54,22,291279,800,34.35,999.24,32,34.35,34.35,7.49,336.723,0,,0.0068,1560908357,1560957072,clear sky,Clear,01d
1561035558,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,40.05,996.56,14,40.05,40.05,11.75,327.589,0,,0.0062,1560994767,1561043486,clear sky,Clear,01d
1561031957,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,40.05,996.56,14,40.05,40.05,11.75,327.589,0,,0.0079,1560994767,1561043486,clear sky,Clear,01d
1561028361,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,40.15,996.9,14,40.15,40.15,11.4,328.807,0,,0.0058,1560994767,1561043486,clear sky,Clear,01d
1560981558,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,31.65,998.59,33,31.65,31.65,5.43,324.399,0,,0.0058,1560994767,1561043486,clear sky,Clear,01n
1560977956,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,31.65,998.59,33,31.65,31.65,5.43,324.399,0,,0.0062,1560994767,1561043486,clear sky,Clear,01n
1561039159,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,35.1,998.47,23,35.1,35.1,8.43,326.632,0,,0.0062,1560994767,1561043486,clear sky,Clear,01d
1561046358,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,35.1,998.47,23,35.1,35.1,8.43,326.632,0,,0.0076,1560994767,1561043486,clear sky,Clear,01n
1561042757,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,35.1,998.47,23,35.1,35.1,8.43,326.632,0,,0.0205,1560994767,1561043486,clear sky,Clear,01d
1561049957,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,30.55,999.42,46,30.55,30.55,6.89,320.804,0,,0.0055,1560994767,1561043486,clear sky,Clear,01n
1561053559,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,30.55,999.42,46,30.55,30.55,6.89,320.804,0,,0.0079,1560994767,1561043486,clear sky,Clear,01n
1561017562,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,41.45,998.83,11,41.45,41.45,12.05,334.43,0,,0.0054,1560994767,1561043486,clear sky,Clear,01d
1561021158,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,41.45,998.83,11,41.45,41.45,12.05,334.43,0,,0.0057,1560994767,1561043486,clear sky,Clear,01d
1561024757,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,41.45,998.83,11,41.45,41.45,12.05,334.43,0,,0.0073,1560994767,1561043486,clear sky,Clear,01d
1561057158,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,30.83,999.49,46,30.83,30.83,7.37,320.249,0,,0.0052,1560994767,1561043486,clear sky,Clear,01n
1561060758,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,29.5,999.37,54,29.5,29.5,5.26,333.635,0,,0.0067,1560994767,1561043486,clear sky,Clear,01n
1561003157,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,32.02,999.59,40,32.02,32.02,7.99,326.348,0,,0.0059,1560994767,1561043486,clear sky,Clear,01d
1560995957,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,32.02,999.59,40,32.02,32.02,7.99,326.348,0,,0.0062,1560994767,1561043486,clear sky,Clear,01d
1560999559,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,32.02,999.59,40,32.02,32.02,7.99,326.348,0,,0.0062,1560994767,1561043486,clear sky,Clear,01d
1561006757,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,39.16,999.98,15,39.16,39.16,12.64,335.749,0,,0.0049,1560994767,1561043486,clear sky,Clear,01d
1561010364,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,39.16,999.98,15,39.16,39.16,12.64,335.749,0,,0.006,1560994767,1561043486,clear sky,Clear,01d
1561013964,6/20/2019,ADNOC-AD57,Muzayri,54,22,291279,800,39.11,1000.03,14,39.11,39.11,12.17,334.113,0,,0.0065,1560994767,1561043486,clear sky,Clear,01d
1561114763,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,42.07,997.14,20,42.07,42.07,6.89,333.658,0,,0.0091,1561081178,1561129899,clear sky,Clear,01d
1561071559,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,28.53,997.95,63,28.53,28.53,4.56,333.924,0,,0.0086,1561081178,1561129899,clear sky,Clear,01n
1561078758,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,28.64,998.1,65,28.64,28.64,5.06,334.306,0,,0.0054,1561081178,1561129899,clear sky,Clear,01n
1561075159,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,28.64,998.1,65,28.64,28.64,5.06,334.306,0,,0.0058,1561081178,1561129899,clear sky,Clear,01n
1561064360,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,29.5,999.37,54,29.5,29.5,5.26,333.635,0,,0.0056,1561081178,1561129899,clear sky,Clear,01n
1561067967,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,29.5,999.37,54,29.5,29.5,5.26,333.635,0,,0.0057,1561081178,1561129899,clear sky,Clear,01n
1561107559,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,41.41,999.53,25,41.41,41.41,4.9,347.772,0,,0.0056,1561081178,1561129899,clear sky,Clear,01d
1561111159,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,41.41,999.53,25,41.41,41.41,4.9,347.772,0,,0.0058,1561081178,1561129899,clear sky,Clear,01d
1561103979,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,41.41,999.53,25,41.41,41.41,4.9,347.772,0,,0.0062,1561081178,1561129899,clear sky,Clear,01d
1561089568,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,30.75,1000.48,57,30.75,30.75,5.82,338.791,0,,0.0059,1561081178,1561129899,clear sky,Clear,01d
1561082360,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,30.75,1000.48,57,30.75,30.75,5.82,338.791,0,,0.0067,1561081178,1561129899,clear sky,Clear,01d
1561085960,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,30.75,1000.48,57,30.75,30.75,5.82,338.791,0,,0.0088,1561081178,1561129899,clear sky,Clear,01d
1561093166,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,37.55,1000.88,32,37.55,37.55,6.07,348.44,0,,0.0058,1561081178,1561129899,clear sky,Clear,01d
1561096767,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,37.55,1000.88,32,37.55,37.55,6.07,348.44,0,,0.0085,1561081178,1561129899,clear sky,Clear,01d
1561100359,6/21/2019,ADNOC-AD57,Muzayri,54,22,291279,800,37.22,1000.9,36,37.22,37.22,5.21,0.747,0,,0.0064,1561081178,1561129899,clear sky,Clear,01d
1561208362,6/22/2019,ADNOC-AD57,Muzayri,54,22,291279,800,45.03,998.13,6,45.03,45.03,5.46,151.502,0,,0.0055,1561167591,1561216311,clear sky,Clear,01d
1561204760,6/22/2019,ADNOC-AD57,Muzayri,54,22,291279,800,45.03,998.13,6,45.03,45.03,5.46,151.502,0,,0.0079,1561167591,1561216311,clear sky,Clear,01d
1561233562,6/22/2019,ADNOC-AD57,Muzayri,54,22,291279,800,32.48,1000.4,54,32.48,32.48,4.49,349.114,0,,0.0099,1561167591,1561216311,clear sky,Clear,01n
1561186764,6/22/2019,ADNOC-AD57,Muzayri,54,22,291279,800,38.54,1001.59,24,38.54,38.54,3.96,108.87,0,,0.0062,1561167591,1561216311,clear sky,Clear,01d
1561179560,6/22/2019,ADNOC-AD57,Muzayri,54,22,291279,800,39.17,1001.66,16,39.17,39.17,4.67,112.275,0,,0.0059,1561167591,1561216311,clear sky,Clear,01d
1561183159,6/22/2019,ADNOC-AD57,Muzayri,54,22,291279,800,39.17,1001.66,16,39.17,39.17,4.67,112.275,0,,0.0064,1561167591,1561216311,clear sky,Clear,01d
1561172359,6/22/2019,ADNOC-AD57,Muzayri,54,22,291279,800,31.08,1001.64,56,31.08,31.08,2.68,69.242,0,,0.0053,1561167591,1561216311,clear sky,Clear,01d
1561168760,6/22/2019,ADNOC-AD57,Muzayri,54,22,291279,800,31.08,1001.64,56,31.08,31.08,2.68,69.242,0,,0.0055,1561167591,1561216311,clear sky,Clear,01d
1561175959,6/22/2019,ADNOC-AD57,Muzayri,54,22,291279,800,31.08,1001.64,56,31.08,31.08,2.68,69.242,0,,0.0063,1561167591,1561216311,clear sky,Clear,01d
1561237160,6/23/2019,ADNOC-AD57,Muzayri,54,22,291279,800,32.48,1000.4,54,32.48,32.48,4.49,349.114,0,,0.0061,1561254003,1561302722,clear sky,Clear,01n
1561240763,6/23/2019,ADNOC-AD57,Muzayri,54,22,291279,800,32.48,1000.4,54,32.48,32.48,4.49,349.114,0,,0.0069,1561254003,1561302722,clear sky,Clear,01n
1561276766,6/23/2019,ADNOC-AD57,Muzayri,54,22,291279,800,44.55,1000.84,11,44.55,44.55,1.23,26.774,0,,0.0055,1561254003,1561302722,clear sky,Clear,01d
1561280373,6/23/2019,ADNOC-AD57,Muzayri,54,22,291279,800,44.55,1000.84,11,44.55,44.55,1.23,26.774,0,,0.0056,1561254003,1561302722,clear sky,Clear,01d
1561283964,6/23/2019,ADNOC-AD57,Muzayri,54,22,291279,800,44.55,1000.84,11,44.55,44.55,1.23,26.774,0,,0.0062,1561254003,1561302722,clear sky,Clear,01d
1561265961,6/23/2019,ADNOC-AD57,Muzayri,54,22,291279,800,39.91,1001.72,24,39.91,39.91,2.48,45.753,0,,0.0046,1561254003,1561302722,clear sky,Clear,01d
1561269566,6/23/2019,ADNOC-AD57,Muzayri,54,22,291279,800,39.91,1001.72,24,39.91,39.91,2.48,45.753,0,,0.0072,1561254003,1561302722,clear sky,Clear,01d
1561262365,6/23/2019,ADNOC-AD57,Muzayri,54,22,291279,800,31.58,1002.02,62,31.58,31.58,4.3,9.719,0,,0.006,1561254003,1561302722,clear sky,Clear,01d
1561255165,6/23/2019,ADNOC-AD57,Muzayri,54,22,291279,800,31.58,1002.02,62,31.58,31.58,4.3,9.719,0,,0.0075,1561254003,1561302722,clear sky,Clear,01d
1561258762,6/23/2019,ADNOC-AD57,Muzayri,54,22,291279,800,31.58,1002.02,62,31.58,31.58,4.3,9.719,0,,0.0086,1561254003,1561302722,clear sky,Clear,01d
1561341561,6/24/2019,ADNOC-AD57,Muzayri,54,22,291279,800,34.51,1002.19,32,34.51,34.51,5.79,1.059,0,,0.0055,1561340417,1561389133,clear sky,Clear,01d
1561348763,6/24/2019,ADNOC-AD57,Muzayri,54,22,291279,800,34.51,1002.19,32,34.51,34.51,5.79,1.059,0,,0.0069,1561340417,1561389133,clear sky,Clear,01d
1561345162,6/24/2019,ADNOC-AD57,Muzayri,54,22,291279,800,34.51,1002.19,32,34.51,34.51,5.79,1.059,0,,0.0076,1561340417,1561389133,clear sky,Clear,01d
1561355963,6/24/2019,ADNOC-AD57,Muzayri,54,22,291279,800,41.73,1002.22,18,41.73,41.73,6.73,4.246,0,,0.0059,1561340417,1561389133,clear sky,Clear,01d
1561352362,6/24/2019,ADNOC-AD57,Muzayri,54,22,291279,800,41.73,1002.22,18,41.73,41.73,6.73,4.246,0,,0.0063,1561340417,1561389133,clear sky,Clear,01d
1561359565,6/24/2019,ADNOC-AD57,Muzayri,54,22,291279,800,41.74,1002.22,18,41.74,41.74,6.49,6.194,0,,0.0066,1561340417,1561389133,clear sky,Clear,01d
1560517171,6/14/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,40.6,999,33,38,43,5.1,340,0,7524,0.0058,1560476566,1560525500,clear sky,Clear,01d
1560513573,6/14/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,40.64,999,42,37,44,5.7,340,0,7524,0.0063,1560476566,1560525500,clear sky,Clear,01d
1560520771,6/14/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,38.08,999,47,36,40,5.1,340,0,7524,0.0071,1560476566,1560525500,clear sky,Clear,01d
1560509972,6/14/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,41.16,1000,50,37,45,4.6,330,0,7524,0.0056,1560476566,1560525500,clear sky,Clear,01d
1560592777,6/15/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,40.95,1000,45,38,43,4.6,330,0,7524,0.005,1560562971,1560611919,clear sky,Clear,01d
1560574772,6/15/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.37,1000,46,28,33,2.1,230,0,7524,0.0046,1560562971,1560611919,clear sky,Clear,01d
1560599979,6/15/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,40.12,999,56,37,43,5.1,310,0,7524,0.0047,1560562971,1560611919,clear sky,Clear,01d
1560589176,6/15/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,39.12,1000,56,36,42,5.1,300,0,7524,0.0062,1560562971,1560611919,clear sky,Clear,01d
1560585583,6/15/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,38.08,1001,56,36,40,4.1,310,0,7524,0.0052,1560562971,1560611919,clear sky,Clear,01d
1560578382,6/15/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,34.52,1001,59,34,35,3.1,280,0,7524,0.0067,1560562971,1560611919,clear sky,Clear,01d
1560603571,6/15/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,38.6,999,60,36,41,4.6,300,0,7524,0.0049,1560562971,1560611919,clear sky,Clear,01d
1560607182,6/15/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,38.6,999,60,36,41,4.6,300,0,7524,0.0057,1560562971,1560611919,clear sky,Clear,01d
1560596371,6/15/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,41.3,999,60,36,45,5.7,300,0,7524,0.0048,1560562971,1560611919,clear sky,Clear,01d
1560581971,6/15/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,36.56,1001,63,35,38,3.6,290,0,7524,0.0047,1560562971,1560611919,clear sky,Clear,01d
1560859167,6/18/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,40.56,1000,42,39,42,9.3,330,0,7524,0.0063,1560822194,1560871169,clear sky,Clear,01d
1560866366,6/18/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,39.04,999,45,38,40,9.3,330,0,7524,0.0068,1560822194,1560871169,clear sky,Clear,01d
1560855567,6/18/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,41.08,1000,45,39,43,8.7,330,0,7524,0.006,1560822194,1560871169,clear sky,Clear,01d
1560851966,6/18/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,41.6,1000,45,39,44,8.2,320,0,7524,0.0092,1560822194,1560871169,clear sky,Clear,01d
1560848367,6/18/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,40.6,1001,50,38,43,7.7,310,0,7524,0.0057,1560822194,1560871169,clear sky,Clear,01d
1560841167,6/18/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,37.52,1001,56,37,38,6.7,300,0,7524,0.0066,1560822194,1560871169,clear sky,Clear,01d
1560844768,6/18/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,39.08,1001,56,37,41,7.2,310,0,7524,0.0084,1560822194,1560871169,clear sky,Clear,01d
1560837569,6/18/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,34.96,1001,60,34,36,6.7,300,0,7524,0.0053,1560822194,1560871169,clear sky,Clear,01d
1560830367,6/18/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.4,1001,63,30,35,5.1,310,0,7524,0.0068,1560822194,1560871169,clear sky,Clear,01d
1560833966,6/18/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.64,1001,67,31,35,4.6,300,0,7524,0.0068,1560822194,1560871169,clear sky,Clear,01d
1560938368,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,40.04,1000,33,39,41,9.8,330,0,7524,0.0068,1560908603,1560957584,clear sky,Clear,01d
1560941973,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,40.04,999,35,39,41,10.3,330,0,7524,0.006,1560908603,1560957584,clear sky,Clear,01d
1560945569,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,39.56,999,37,38,41,11.3,330,0,7524,0.0064,1560908603,1560957584,clear sky,Clear,01d
1560952768,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,37.52,999,42,37,38,9.8,330,0,7524,0.0076,1560908603,1560957584,clear sky,Clear,01d
1560949167,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,38.56,999,42,37,40,9.8,330,0,7524,0.0058,1560908603,1560957584,clear sky,Clear,01d
1560974368,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,31.88,1000,47,29,35,8.7,310,0,7524,0.0061,1560908603,1560957584,clear sky,Clear,01n
1560934767,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,39.08,1000,50,37,41,7.2,300,0,7524,0.0063,1560908603,1560957584,clear sky,Clear,01d
1560898767,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,31.92,999,56,30,34,7.2,320,0,7524,0.0061,1560908603,1560957584,clear sky,Clear,01n
1560895169,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.4,999,56,30,35,7.7,320,0,7524,0.0072,1560908603,1560957584,clear sky,Clear,01n
1560920372,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,36.04,1000,56,35,37,6.7,300,0,7524,0.0061,1560908603,1560957584,clear sky,Clear,01d
1560923968,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,37.56,1000,56,36,39,6.2,300,0,7524,0.0072,1560908603,1560957584,clear sky,Clear,01d
1560931167,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,38.36,1001,56,36,40,6.7,300,0,7524,0.0054,1560908603,1560957584,clear sky,Clear,01d
1560905970,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,31.05,999,59,29,34,6.7,300,0,7524,0.0067,1560908603,1560957584,clear sky,Clear,01n
1560909568,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.92,999,63,29,33,6.2,310,0,7524,0.0065,1560908603,1560957584,clear sky,Clear,01d
1560902369,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,31.4,999,63,29,34,6.2,300,0,7524,0.0055,1560908603,1560957584,clear sky,Clear,01n
1560913168,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,31.4,999,63,29,34,5.1,310,0,7524,0.0073,1560908603,1560957584,clear sky,Clear,01d
1560916768,6/19/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,33.48,1000,63,33,34,5.1,310,0,7524,0.0074,1560908603,1560957584,clear sky,Clear,01d
1561046371,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,34,1000,44,34,34,9.8,340,0,7524,0.0054,1560995013,1561043998,clear sky,Clear,01n
1561042769,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,35.52,999,47,35,36,9.8,340,0,7524,0.0061,1560995013,1561043998,clear sky,Clear,01d
1560981570,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.88,999,49,28,34,9.3,310,0,7524,0.0052,1560995013,1561043998,clear sky,Clear,01n
1560999571,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.88,1000,49,28,34,9.3,320,0,7524,0.0056,1560995013,1561043998,clear sky,Clear,01d
1561049970,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,33.48,1000,49,33,34,9.3,330,0,7524,0.0059,1560995013,1561043998,clear sky,Clear,01n
1560977968,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,31.88,1000,50,29,35,8.7,320,0,7524,0.0065,1560995013,1561043998,clear sky,Clear,01n
1560995969,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.4,1000,52,28,33,8.7,320,0,7524,0.0114,1560995013,1561043998,clear sky,Clear,01d
1561060770,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.48,1000,52,32,33,8.2,330,0,7524,0.0057,1560995013,1561043998,clear sky,Clear,01n
1561053571,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,33,1000,52,33,33,9.3,330,0,7524,0.0073,1560995013,1561043998,clear sky,Clear,01n
1561057170,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.48,1001,52,32,33,8.7,330,0,7524,0.0068,1560995013,1561043998,clear sky,Clear,01n
1560985169,6/20/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.88,999,56,28,34,8.2,310,0,7524,0.0078,1560995013,1561043998,clear sky,Clear,01n
1561067979,6/21/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.48,1000,52,32,33,6.7,330,0,7524,0.006,1561081425,1561130411,clear sky,Clear,01n
1561064372,6/21/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.48,1000,52,32,33,7.2,330,0,7524,0.0065,1561081425,1561130411,clear sky,Clear,01n
1561071571,6/21/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,31.48,1000,59,31,32,4.1,330,0,7524,0.0064,1561081425,1561130411,clear sky,Clear,01n
1561078770,6/21/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.96,1000,62,30,32,5.1,320,0,7524,0.0061,1561081425,1561130411,clear sky,Clear,01n
1561075172,6/21/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.96,1000,62,30,32,4.6,320,0,7524,0.0086,1561081425,1561130411,clear sky,Clear,01n
1561082372,6/21/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.44,1001,66,29,32,3.6,320,0,7524,0.0059,1561081425,1561130411,clear sky,Clear,01d
1561085972,6/21/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.96,1002,66,30,32,3.1,300,0,7524,0.0074,1561081425,1561130411,clear sky,Clear,01d
1561168772,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.96,1001,62,30,32,4.6,310,0,7524,0.0066,1561167837,1561216823,clear sky,Clear,01d
1561175971,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.92,1002,66,30,32,3.6,300,0,7524,0.0079,1561167837,1561216823,clear sky,Clear,01d
1561172372,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,30.96,1002,66,30,32,3.6,300,0,7524,0.0061,1561167837,1561216823,clear sky,Clear,01d
1561201173,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.59,999.22,59,32.59,32.59,3.83,17.45,0,,0.0067,1561167837,1561216823,clear sky,Clear,01d
1561204772,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.43,999.31,58,32.43,32.43,3.58,33.548,0,,0.0066,1561167837,1561216823,clear sky,Clear,01d
1561186776,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.34,1002.04,51,32.34,32.34,5.19,337.211,0,,0.0051,1561167837,1561216823,clear sky,Clear,01d
1561190371,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.49,1001.35,52,32.49,32.49,4.66,23.189,0,,0.0056,1561167837,1561216823,clear sky,Clear,01d
1561193975,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.49,1001.35,52,32.49,32.49,4.66,23.189,0,,0.0072,1561167837,1561216823,clear sky,Clear,01d
1561197579,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.49,1001.35,52,32.49,32.49,4.66,23.189,0,,0.0087,1561167837,1561216823,clear sky,Clear,01d
1561183172,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.07,1002.16,54,32.07,32.07,5.05,345.204,0,,0.0054,1561167837,1561216823,clear sky,Clear,01d
1561179572,6/22/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.07,1002.16,54,32.07,32.07,5.05,345.204,0,,0.0061,1561167837,1561216823,clear sky,Clear,01d
1561301977,6/23/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,35,1001,63,35,35,6.2,10,0,7524,0.0067,1561254250,1561303235,clear sky,Clear,01d
1561305576,6/23/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,35.56,1002,67,34,37,6.2,10,0,7524,0.0055,1561254250,1561303235,clear sky,Clear,01n
1561319975,6/23/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,32.04,1002,70,31,33,0.5,180,0,7524,0.0057,1561254250,1561303235,clear sky,Clear,01n
1561316374,6/23/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,33,1002,70,33,33,3.1,40,0,7524,0.0076,1561254250,1561303235,clear sky,Clear,01n
1561312774,6/23/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,33.52,1002,70,33,34,5.1,20,0,7524,0.0076,1561254250,1561303235,clear sky,Clear,01n
1561309182,6/23/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,34.04,1002,75,33,35,5.1,10,0,7524,0.0064,1561254250,1561303235,clear sky,Clear,01n
1561255177,6/23/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,31.52,1002,84,31,32,3.1,20,0,7524,0.0084,1561254250,1561303235,clear sky,Clear,01d
1561258776,6/23/2019,ADNOC-AD62,Ar Ruways,52,23,292688,800,31,1002,89,31,31,3.1,40,0,7524,0.0054,1561254250,1561303235,clear sky,Clear,01d
